bibtex_key;title;author;journal;year;source
Lee201439;Mining the main health trend of the general public based on opinion mining of Korean blogsphere;Lee, Y.-I. and Nam, S.-H. and Jeong, J.;DTMBIO 2014 - Proceedings of the ACM 8th International Workshop on Data and Text Mining in Bioinformatics, co-located with CIKM 2014;2014;Scopus
Fiaidhi2012303;Mining twitterspace for information: Classifying sentiments programmatically using Java;Fiaidhi, J. and Mohammed, O. and Mohammed, S. and Fong, S. and Kim, T.H.;7th International Conference on Digital Information Management, ICDIM 2012;2012;Scopus
Kumar2018799;MIS2: Misinformation and misbehavior mining on the web;Kumar, S. and Jiang, M. and Jung, T. and Luo, R.J. and Leskovec, J.;WSDM 2018 - Proceedings of the 11th ACM International Conference on Web Search and Data Mining;2018;Scopus
 ISI:000407682900001;Misinformation in a riot: a two-step flow view;Pang, Natalie and Ng, Joshua;ONLINE INFORMATION REVIEW;2017;ISI Web of Science
 ISI:000314400700003;Mobility and information flow: percolation in a multi-agent model;Collard, Martine and Collard, Philippe and Stattner, Erick;;2012;ISI Web of Science
 ISI:000349067000001;Modeling and Analysis of Information Dissemination in Online SocialNetworks;Zhang, Hai-Feng and Xiong, Fei and Liu, Yun and Chao, Han-Chieh;JOURNAL OF INTERNET TECHNOLOGY;2015;ISI Web of Science
Pfeffer20119;Modeling and calibrating real world interpersonal networks;Pfeffer, J. and Carley, K.M.;Proceedings of the 2011 IEEE 1st International Network Science Workshop, NSW 2011;2011;Scopus
Hajibagheri2013175;Modeling information diffusion and community membership using stochastic optimization;Hajibagheri, A. and Hamzeh, A. and Sukthankar, G.;Proceedings of the 2013 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2013;2013;Scopus
He2015205;Modeling Propagation Dynamics and Developing Optimized Countermeasures for Rumor Spreading in Online Social Networks;He, Z. and Cai, Z. and Wang, X.;Proceedings - International Conference on Distributed Computing Systems;2015;Scopus
20164603024865;Modeling the emergence of riots: A geosimulation approach;Pires, Bianica and Crooks, Andrew T.;Computers, Environment and Urban Systems;2017;El Compendex
 ISI:000406971400008;Modeling the Impact of Privacy on Information Diffusion in SocialNetworks;Bioglio, Livio and Pensa, Ruggero G.;;2017;ISI Web of Science
Lukasik2015250;Modeling tweet arrival times using log-Gaussian Cox processes;Lukasik, M. and Srijith, P.K. and Cohn, T. and Bontcheva, K.;Conference Proceedings - EMNLP 2015: Conference on Empirical Methods in Natural Language Processing;2015;Scopus
D'Andrea2017186;Monitoring negative opinion about vaccines from tweets analysis;D'Andrea, E. and Ducange, P. and Marcelloni, F.;Proceedings - 2017 3rd IEEE International Conference on Research in Computational Intelligence and Communication Networks, ICRCICN 2017;2017;Scopus
Kim20097;Moving phenomenon: Aggregation and analysis of geotime-tagged contents on the Web;Kim, K.-S. and Zettsu, K. and Kidawara, Y. and Kiyoki, Y.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2009;Scopus
Last200616;Multi-lingual detection of terrorist content on the Web;Last, M. and Markov, A. and Kandel, A.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2006;Scopus
20143117995677;Multiple account identity deception detection in social media using nonverbal behavior;Tsikerdekis, Michail and Zeadally, Sherali;IEEE Transactions on Information Forensics and Security;2014;El Compendex
 ISI:000388214700015;Near-Optimal Algorithms for Controlling Propagation at Group Scale onNetworks;Zhang, Yao and Adiga, Abhijin and Saha, Sudip and Vullikanti, Anil andPrakash, B. Aditya;IEEE TRANSACTIONS ON KNOWLEDGE AND DATA ENGINEERING;2016;ISI Web of Science
20141717620748;Negative influence minimizing by blocking nodes in social networks;Wang, Senzhang and Zhao, Xiaojian and Chen, Yan and Li, Zhoujun and Zhang, Kai and Xia, Jiali;AAAI Workshop - Technical Report;2013;El Compendex
 ISI:000350802400117;Network observability and localization of the source of diffusion basedon a subset of nodes;Zejnilovic, Sabina and Gomes, Joao and Sinopoli, Bruno;;2013;ISI Web of Science
DelVicario2018648;News consumption during the Italian referendum: A cross-platform analysis on facebook and twitter;Del Vicario, M. and Gaito, S. and Quattrociocchi, W. and Zignani, M. and Zollo, F.;Proceedings - 2017 International Conference on Data Science and Advanced Analytics, DSAA 2017;2018;Scopus
Matsubara2017;Nonlinear dynamics of information diffusion in social networks;Matsubara, Y. and Sakurai, Y. and Prakash, B.A. and Li, L. and Faloutsos, C.;ACM Transactions on the Web;2017;Scopus
Wang2015755;On inferring rumor source for SIS model under multiple observations;Wang, Z. and Zhang, W. and Tan, C.W.;International Conference on Digital Signal Processing, DSP;2015;Scopus
Król2017110;On rumor source detection and its experimental verification on Twitter;Król, D. and Wiśniewska, K.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2017;Scopus
20181605023010;On Scalable and Robust Truth Discovery in Big Data Social Media Sensing Applications;Zhang, Daniel and Wang, Dong and Vance, Nathan and Zhang, Yang and Mike, Steven;IEEE Transactions on Big Data;2018;El Compendex
Fernandess200891;On spreading recommendations via social gossip;Fernandess, Y. and Malkhi, D.;Annual ACM Symposium on Parallelism in Algorithms and Architectures;2008;Scopus
Wang2015185;On studying the impact of uncertainty on behavior diffusion in social networks;Wang, Y. and Vasilakos, A.V. and Ma, J. and Xiong, N.;IEEE Transactions on Systems, Man, and Cybernetics: Systems;2015;Scopus
20170903390606;Online topic-aware influence maximization;Chen, Shuo and Fan, Ju and Li, Guoliang and Feng, Jianhua and Tan, Kian-Lee and Tang, Jinhui;Proceedings of the VLDB Endowment;2015;El Compendex
20174704416019;Opinion Leader Mining of Social Network Combined with Hierarchical Sentiment Analysis;Ye, Hang and Du, Junping;Lecture Notes in Electrical Engineering;2018;El Compendex
Song2014547;Optimal containment of misinformation in social media: A scenario-based approach;Song, Y. and Dinh, T.N.;Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics);2014;Scopus
Zhu2015439;Peer effect in spreading network of fake information in public crisis;Zhu, X. and Liu, M. and Hu, H.;International Journal of Security and its Applications;2015;Scopus
Bessi2016319;Personality traits and echo chambers on facebook;Bessi, A.;Computers in Human Behavior;2016;Scopus
20171403523958;Point process modelling of rumour dynamics in social media;Lukasik, Michal and Cohn, Trevor and Bontcheva, Kalina;ACL-IJCNLP 2015 - 53rd Annual Meeting of the Association for Computational Linguistics and 7th International Joint Conference on Natural Language Processing of the Asian Federation of Natural Language Processing, Proceedings of the Conference - Short Papers;2015;El Compendex
 ISI:000281508700024;Poisonedwater: An improved approach for accurate reputation ranking inP2P networks;Wang Yufeng and Nakao, Akihiro;FUTURE GENERATION COMPUTER SYSTEMS-THE INTERNATIONAL JOURNAL OF GRIDCOMPUTING-THEORY METHODS AND APPLICATIONS;2010;ISI Web of Science
Squicciarini2017;Positive and negative behavioral analysis in social networks;Squicciarini, A. and Rajtmajer, S. and Griffin, C.;Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery;2017;Scopus
Albert20123618;Predatory coercion in social media and protection of children online - A critical discourse analysis approach;Albert, C.S. and Salam, A.F.;International Conference on Information Systems, ICIS 2012;2012;Scopus
 ISI:000359737100004;Predicting Asian undergraduates' intention to continue using socialnetwork services from negative perspectives;Lin, Kan-Min;BEHAVIOUR \& INFORMATION TECHNOLOGY;2015;ISI Web of Science
20180304663140;Preprocessing framework for Twitter bot detection;Kantepe, Mucahit and Ganiz, Murat Can;2nd International Conference on Computer Science and Engineering, UBMK 2017;2017;El Compendex
20162102418721;Principal Patterns on Graphs: Discovering Coherent Structures in Datasets;Benzi, Kirell and Ricaud, Benjamin and Vandergheynst, Pierre;IEEE Transactions on Signal and Information Processing over Networks;2016;El Compendex
Moser2013;Probabilistic analysis of message forwarding;Moser, L.E. and Melliar-Smith, P.M.;Proceedings - International Conference on Computer Communications and Networks, ICCCN;2013;Scopus
Gilmore2001258;Project X: Competitive intelligence data mining and analysis;Gilmore, J. and Pagels, M. and Palk, J.;Proceedings of SPIE - The International Society for Optical Engineering;2001;Scopus
Ikeda2016;Proposal of AIDM: Agent-Based information diffusion model;Ikeda, K. and Saskaki, T. and Toriumi, F. and Kazama, K. and Noda, I. and Suwa, H. and Shinoda, K. and Kurihara, S.;Transactions of the Japanese Society for Artificial Intelligence;2016;Scopus
Liao201645;Public opinion network of “haze survey: under the dome” analyzed by SNA;Liao, H. and Wang, Y.;Wuhan Daxue Xuebao (Xinxi Kexue Ban)/Geomatics and Information Science of Wuhan University;2016;Scopus
20163402721269;Real-time and cost-effective limitation of misinformation propagation;Litou, Iouliana and Kalogeraki, Vana and Katakis, Ioannis and Gunopulos, Dimitrios;Proceedings - IEEE International Conference on Mobile Data Management;2016;El Compendex
Bin2016352;Real-time personalized stress detection from physiological signals;Bin, M.S. and Khalifa, O.O. and Saeed, R.A.;Proceedings - 2015 International Conference on Computing, Control, Networking, Electronics and Embedded Systems Engineering, ICCNEEE 2015;2016;Scopus
García-Barriocanal2007550;Representing evidence about interpersonal relationships of public people in the Semantic Web;García-Barriocanal, E. and Sicilia, M.;Aslib Proceedings: New Information Perspectives;2007;Scopus
20121414925243;Research on DoS attacks and resist method based on 4-way handshake in 802.11i;Li, Jun-Ya and Yang, Yan;Lecture Notes in Electrical Engineering;2012;El Compendex
Ying201786;Research on sentiment analysis of micro-blog's topic based on TextRank's abstract;Ying, K. and Jingchang, P. and Minglei, W.;ACM International Conference Proceeding Series;2017;Scopus
Neppalli2016;Retweetability analysis and prediction during Hurricane sandy;Neppalli, V.K. and Medeiros, M.C. and Caragea, C. and Caragea, D. and Tapia, A.H. and Halse, S.;Proceedings of the International ISCRAM Conference;2016;Scopus
Wang201313;Retweeting analysis and prediction in microblogs: an epidemic inspired approach;Wang, H. and Li, Y. and Feng, Z. and Feng, L.;China Communications;2013;Scopus
Vo2017363;Revealing and detecting malicious retweeter groups;Vo, N. and Lee, K. and Cao, C. and Tran, T. and Choi, H.;Proceedings of the 2017 IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining, ASONAM 2017;2017;Scopus
Matsubara20126;Rise and fall patterns of information diffusion: Model and implications;Matsubara, Y. and Sakurai, Y. and Prakash, B.A. and Li, L. and Faloutsos, C.;Proceedings of the ACM SIGKDD International Conference on Knowledge Discovery and Data Mining;2012;Scopus
Kirwan2018123;Risk Factors for Social Networking Site Scam Victimization among Malaysian Students;Kirwan, G.H. and Fullwood, C. and Rooney, B.;Cyberpsychology, Behavior, and Social Networking;2018;Scopus
Seo20161297;Root cause diagnosis in error-propagating networks;Seo, E. and Dogan, G. and Abdelzaher, T. and Brown, T.;Security and Communication Networks;2016;Scopus
Wang2015663;Rooting our rumor sources in online social networks: The value of diversity from multiple observations;Wang, Z. and Dong, W. and Zhang, W. and Tan, C.W.;IEEE Journal on Selected Topics in Signal Processing;2015;Scopus
20154001323758;Rumor blocking and influence diffusion in social networks;Fan, Lidan;ProQuest Dissertations and Theses Global;2014;El Compendex
Singh2012798;Rumor dynamics with acceptability factor and inoculation of nodes in scale free networks;Singh, A. and Kumar, R. and Singh, Y.N.;8th International Conference on Signal Image Technology and Internet Based Systems, SITIS 2012r;2012;Scopus
Liu2011278;Rumor propagation in online social networks like Twitter - A simulation study;Liu, D. and Chen, X.;Proceedings - 3rd International Conference on Multimedia Information Networking and Security, MINES 2011;2011;Scopus
Wu2017;Rumor restraining based on propagation prediction with limited observations in large-scale social networks;Wu, Q. and Wang, T. and Cai, Y. and Tian, H. and Chen, Y.;ACM International Conference Proceeding Series;2017;Scopus
20141117467404;Rumor restriction in Online Social Networks;Li, Songsong and Zhu, Yuqing and Li, Deying and Kim, Donghyun and Huang, Hejiao;2013 IEEE 32nd International Performance Computing and Communications Conference, IPCCC 2013;2013;El Compendex
